id,pred
2014_1113_1269,0.511768211827606
2014_1113_1272,0.3662226608689145
2014_1113_1273,0.5879723113646346
2014_1113_1276,0.5486979630458483
2014_1113_1277,0.4522145648320439
2014_1113_1291,0.6820677709086033
2014_1113_1295,0.5174363676598124
2014_1113_1300,0.5794651500349556
2014_1113_1301,0.48834074653978105
2014_1113_1304,0.7600682422770833
2014_1113_1307,0.5709791262948204
2014_1113_1308,0.5037586823705716
2014_1113_1314,0.49460298195179675
2014_1113_1326,0.5094295983993372
2014_1113_1328,0.5970577194205077
2014_1113_1329,0.48681760707405564
2014_1113_1332,0.4924714409168056
2014_1113_1338,0.5365785079767883
2014_1113_1344,0.706001302508425
2014_1113_1361,0.559905262568574
2014_1113_1372,0.49876042268009596
2014_1113_1386,0.562441295878248
2014_1113_1387,0.5669706098779035
2014_1113_1390,0.5964215381282276
2014_1113_1393,0.4830731919433389
2014_1113_1397,0.654408628517462
2014_1113_1400,0.7035459678289564
2014_1113_1409,0.6771552828740477
2014_1113_1411,0.6204090819809631
2014_1113_1417,0.38885011394656105
2014_1113_1418,0.6718343338898477
2014_1113_1433,0.5704540495390203
2014_1113_1437,0.6299854815263882
2014_1113_1438,0.5442289373623571
2014_1113_1444,0.6383406522766418
2014_1113_1451,0.4963658435906365
2014_1113_1454,0.7924514651909521
2014_1113_1455,0.5453440272853706
2014_1113_1458,0.6081761815743995
2014_1113_1459,0.7401969243902102
2014_1113_1462,0.6449121320276202
2014_1124_1140,0.42507933002610704
2014_1124_1142,0.6995119115035716
2014_1124_1153,0.6826818599095453
2014_1124_1157,0.6699459355903843
2014_1124_1160,0.5984606413251137
2014_1124_1163,0.5162155758432668
2014_1124_1166,0.4236047617705603
2014_1124_1173,0.5510819452579582
2014_1124_1174,0.5902115393312246
2014_1124_1181,0.432784277452622
2014_1124_1184,0.5286227048266409
2014_1124_1196,0.3948365333882176
2014_1124_1203,0.5969828581564774
2014_1124_1211,0.32134332377785724
2014_1124_1217,0.4490272266485491
2014_1124_1234,0.5117866433241397
2014_1124_1235,0.44616443673089606
2014_1124_1242,0.33439452338808606
2014_1124_1243,0.6476211574593992
2014_1124_1246,0.45779675245880086
2014_1124_1257,0.5264698301295053
2014_1124_1264,0.7860126765115898
2014_1124_1269,0.5560640749982594
2014_1124_1272,0.3345755915280886
2014_1124_1273,0.6020347638896335
2014_1124_1276,0.47122989652691016
2014_1124_1277,0.37228514248426203
2014_1124_1291,0.712383371010056
2014_1124_1295,0.44810577715197325
2014_1124_1300,0.5412026393599052
2014_1124_1301,0.3985088700510314
2014_1124_1304,0.7685915756986038
2014_1124_1307,0.585225303504043
2014_1124_1308,0.47633722753170293
2014_1124_1314,0.5109918486442488
2014_1124_1326,0.4350402514188117
2014_1124_1328,0.5939078118782528
2014_1124_1329,0.4630670275229474
2014_1124_1332,0.4840606031434222
2014_1124_1338,0.483219191122483
2014_1124_1344,0.725842459117255
2014_1124_1361,0.5633767731144008
2014_1124_1372,0.44696264078504644
2014_1124_1386,0.6018668733328406
2014_1124_1387,0.5390840885512866
2014_1124_1390,0.6025737275776978
2014_1124_1393,0.5569500466496238
2014_1124_1397,0.6466781207035404
2014_1124_1400,0.7089824851662893
2014_1124_1409,0.6469263359294569
2014_1124_1411,0.6618233831770441
2014_1124_1417,0.3339158911188042
2014_1124_1418,0.6685637394784126
2014_1124_1433,0.5185870550784868
2014_1124_1437,0.6301018568747235
2014_1124_1438,0.5127058203629129
2014_1124_1444,0.6320446522009842
2014_1124_1451,0.4135462816280129
2014_1124_1454,0.8174390173711944
2014_1124_1455,0.5015324563734623
2014_1124_1458,0.6203508951029462
2014_1124_1459,0.7534642777039956
2014_1124_1462,0.5742328696996863
2014_1140_1142,0.7495379543592596
2014_1140_1153,0.6895020177717293
2014_1140_1157,0.7467274430302945
2014_1140_1160,0.6854831068699383
2014_1140_1163,0.593543304912252
2014_1140_1166,0.4495611840697241
2014_1140_1173,0.6623650308545651
2014_1140_1174,0.6395169010173545
2014_1140_1181,0.5037714821117002
2014_1140_1184,0.5977678412623884
2014_1140_1196,0.516154769210571
2014_1140_1203,0.6492839478819911
2014_1140_1211,0.42193049438663843
2014_1140_1217,0.5369356408950525
2014_1140_1234,0.5574489182410702
2014_1140_1235,0.5364447764308165
2014_1140_1242,0.38523346883878995
2014_1140_1243,0.7001817848703111
2014_1140_1246,0.4992579774999772
2014_1140_1257,0.5522442511121795
2014_1140_1264,0.8195497865219565
2014_1140_1269,0.6087787374346598
2014_1140_1272,0.4081661503220452
2014_1140_1273,0.6491607041970014
2014_1140_1276,0.5616868335386783
2014_1140_1277,0.5024301069540272
2014_1140_1291,0.7628034564128082
2014_1140_1295,0.5578354819852694
2014_1140_1300,0.6335270240693125
2014_1140_1301,0.4853409952780481
2014_1140_1304,0.8040273120749726
2014_1140_1307,0.6239088368719301
2014_1140_1308,0.5202926745963552
2014_1140_1314,0.6056771261160113
2014_1140_1326,0.5552774523674581
2014_1140_1328,0.6746049962321575
2014_1140_1329,0.5418928875104212
2014_1140_1332,0.5639542375316615
2014_1140_1338,0.559305419808961
2014_1140_1344,0.7576397824537556
2014_1140_1361,0.6076509989835445
2014_1140_1372,0.5372706834052626
2014_1140_1386,0.6198007110423535
2014_1140_1387,0.6350735192107818
2014_1140_1390,0.6690533122056302
2014_1140_1393,0.5839685641768303
2014_1140_1397,0.7106615258273375
2014_1140_1400,0.7383660832025983
2014_1140_1409,0.7115831966932052
2014_1140_1411,0.7098754958725023
2014_1140_1417,0.44760903707127686
2014_1140_1418,0.7418056669565113
2014_1140_1433,0.6009968236969986
2014_1140_1437,0.69559674680138
2014_1140_1438,0.5881252265732267
2014_1140_1444,0.7003247635050157
2014_1140_1451,0.4811054901152111
2014_1140_1454,0.8267598214956526
2014_1140_1455,0.5795698725636701
2014_1140_1458,0.6542263844302189
2014_1140_1459,0.7788973187797482
2014_1140_1462,0.6589970450002646
2014_1142_1153,0.480782461179155
2014_1142_1157,0.45943449538280157
2014_1142_1160,0.38009904044382464
2014_1142_1163,0.299594015383987
2014_1142_1166,0.27538381320467886
2014_1142_1173,0.33028605043775744
2014_1142_1174,0.3619583000904589
2014_1142_1181,0.2352979587140073
2014_1142_1184,0.30945162022768746
2014_1142_1196,0.24016693747791845
2014_1142_1203,0.38886954298907905
2014_1142_1211,0.19097238246461498
2014_1142_1217,0.26230577434421704
2014_1142_1234,0.3018769147917895
2014_1142_1235,0.30126647765981895
2014_1142_1242,0.1797982134956065
2014_1142_1243,0.3891008363299721
2014_1142_1246,0.2743963096518283
2014_1142_1257,0.3072044573284277
2014_1142_1264,0.5685551858307206
2014_1142_1269,0.3256131925185098
2014_1142_1272,0.17296669788732053
2014_1142_1273,0.3481504982502034
2014_1142_1276,0.28481114221824655
2014_1142_1277,0.23013261083906025
2014_1142_1291,0.4466193146050899
2014_1142_1295,0.29027877497465426
2014_1142_1300,0.3460536545016593
2014_1142_1301,0.21880985576052908
2014_1142_1304,0.5642965168834615
2014_1142_1307,0.36577296704044115
2014_1142_1308,0.30783168361322
2014_1142_1314,0.34079303231982294
2014_1142_1326,0.2736102158708149
2014_1142_1328,0.423493618187998
2014_1142_1329,0.2841446608944524
2014_1142_1332,0.29801013027594914
2014_1142_1338,0.2618213250391896
2014_1142_1344,0.5245243365679566
2014_1142_1361,0.34759241088371146
2014_1142_1372,0.27373321530477
2014_1142_1386,0.3807046892782833
2014_1142_1387,0.3411852709378974
2014_1142_1390,0.41904438043941034
2014_1142_1393,0.3177462893220327
2014_1142_1397,0.4335144718703315
2014_1142_1400,0.5054205193964774
2014_1142_1409,0.4465337232512982
2014_1142_1411,0.44699534621886994
2014_1142_1417,0.2136199477316616
2014_1142_1418,0.3867514874984103
2014_1142_1433,0.2703815412368276
2014_1142_1437,0.4483523881952584
2014_1142_1438,0.31398544524388444
2014_1142_1444,0.4604276033984676
2014_1142_1451,0.24239463669760725
2014_1142_1454,0.6111362868918848
2014_1142_1455,0.2919742167756868
2014_1142_1458,0.4395585990164158
2014_1142_1459,0.5255682417504476
2014_1142_1462,0.4222597841584045
2014_1153_1157,0.5024991370962352
2014_1153_1160,0.3848719869964458
2014_1153_1163,0.3150806523177798
2014_1153_1166,0.296092507931704
2014_1153_1173,0.36456177182358185
2014_1153_1174,0.37500998477918257
2014_1153_1181,0.2744267736602339
2014_1153_1184,0.3356481726124915
2014_1153_1196,0.2743116299923169
2014_1153_1203,0.4185379622361544
2014_1153_1211,0.19544282491188605
2014_1153_1217,0.30916807282625186
2014_1153_1234,0.3244182503333894
2014_1153_1235,0.3219207508566517
2014_1153_1242,0.21674553221899828
2014_1153_1243,0.4434100291407914
2014_1153_1246,0.3224304045666864
2014_1153_1257,0.3041306622063357
2014_1153_1264,0.6491906261962391
2014_1153_1269,0.32291872054066517
2014_1153_1272,0.1924006143465406
2014_1153_1273,0.4149678282414654
2014_1153_1276,0.3387844012351598
2014_1153_1277,0.26777923243111795
2014_1153_1291,0.5296349206169861
2014_1153_1295,0.32415641543663265
2014_1153_1300,0.4082407177542551
2014_1153_1301,0.27720115793051003
2014_1153_1304,0.60912491628585
2014_1153_1307,0.4136016396907095
2014_1153_1308,0.343160807551989
2014_1153_1314,0.3202935065130471
2014_1153_1326,0.31955027382848794
2014_1153_1328,0.4053537192399236
2014_1153_1329,0.28179129013748555
2014_1153_1332,0.3348382201541508
2014_1153_1338,0.3132305802771105
2014_1153_1344,0.5821405424363065
2014_1153_1361,0.35358191763654767
2014_1153_1372,0.3102778245856697
2014_1153_1386,0.41144471272350874
2014_1153_1387,0.4069663452698071
2014_1153_1390,0.464796487863846
2014_1153_1393,0.33113966743239887
2014_1153_1397,0.45599715378060335
2014_1153_1400,0.5566757760922224
2014_1153_1409,0.4883660204081769
2014_1153_1411,0.4404827213872342
2014_1153_1417,0.21660169471011026
2014_1153_1418,0.49554373517212535
2014_1153_1433,0.3530437341478582
2014_1153_1437,0.48589216947004565
2014_1153_1438,0.3643999129881136
2014_1153_1444,0.4743298608242587
2014_1153_1451,0.27745945592752047
2014_1153_1454,0.693680951938771
2014_1153_1455,0.3285055715197656
2014_1153_1458,0.4587307607612678
2014_1153_1459,0.6517992000429835
2014_1153_1462,0.4779700026627847
2014_1157_1160,0.37563056115994004
2014_1157_1163,0.29662289611182857
2014_1157_1166,0.24179843393928885
2014_1157_1173,0.32910928311552906
2014_1157_1174,0.35180156532140366
2014_1157_1181,0.23983508683202576
2014_1157_1184,0.28403525279351216
2014_1157_1196,0.2220266906770443
2014_1157_1203,0.41411152237257154
2014_1157_1211,0.16864557693590948
2014_1157_1217,0.2884803122685355
2014_1157_1234,0.26748703972173526
2014_1157_1235,0.2619120141282736
2014_1157_1242,0.16420848268982666
2014_1157_1243,0.42021730135805513
2014_1157_1246,0.286741635750828
2014_1157_1257,0.2683372267297464
2014_1157_1264,0.6200992819728522
2014_1157_1269,0.2862836056337732
2014_1157_1272,0.17300063775727284
2014_1157_1273,0.35835828829673655
2014_1157_1276,0.3019140104802045
2014_1157_1277,0.2143835273535257
2014_1157_1291,0.48803940427470216
2014_1157_1295,0.2852196290211038
2014_1157_1300,0.3694122775310361
2014_1157_1301,0.22887699785150842
2014_1157_1304,0.6014410815091127
2014_1157_1307,0.3406900010909889
2014_1157_1308,0.3185528573224354
2014_1157_1314,0.296403796777214
2014_1157_1326,0.267147009356942
2014_1157_1328,0.3788154550320351
2014_1157_1329,0.24032361895002127
2014_1157_1332,0.27488444196422457
2014_1157_1338,0.2950913458518867
2014_1157_1344,0.5517641400373581
2014_1157_1361,0.329890119828011
2014_1157_1372,0.27276214837675405
2014_1157_1386,0.3518479321233611
2014_1157_1387,0.3692969979531195
2014_1157_1390,0.4000267388661294
2014_1157_1393,0.31580947703954104
2014_1157_1397,0.4267503002963573
2014_1157_1400,0.5351129914918107
2014_1157_1409,0.435636833326667
2014_1157_1411,0.468850492591858
2014_1157_1417,0.18494484796317726
2014_1157_1418,0.4556069007899789
2014_1157_1433,0.2758167644607468
2014_1157_1437,0.40097156528900124
2014_1157_1438,0.35582629757982165
2014_1157_1444,0.43143429364328384
2014_1157_1451,0.24954953859534065
2014_1157_1454,0.6696586546727815
2014_1157_1455,0.2661713079763828
2014_1157_1458,0.4475931765931399
2014_1157_1459,0.5522959019302038
2014_1157_1462,0.43188455579233803
2014_1160_1163,0.4017182582831194
2014_1160_1166,0.3268977138419036
2014_1160_1173,0.42928267034907536
2014_1160_1174,0.4608305763914588
2014_1160_1181,0.3071727620051337
2014_1160_1184,0.39480537304153435
2014_1160_1196,0.3087534782594577
2014_1160_1203,0.49983111469202784
2014_1160_1211,0.2445406085861601
2014_1160_1217,0.3754071762400975
2014_1160_1234,0.3633134359164284
2014_1160_1235,0.3666180323874848
2014_1160_1242,0.23677646276442038
2014_1160_1243,0.5002889913813479
2014_1160_1246,0.35965781830745236
2014_1160_1257,0.37507341224031004
2014_1160_1264,0.7154279061011435
2014_1160_1269,0.3814418507770867
2014_1160_1272,0.2318970651687836
2014_1160_1273,0.47242912715521324
2014_1160_1276,0.38056359116833366
2014_1160_1277,0.30728244686346573
2014_1160_1291,0.6075118874150692
2014_1160_1295,0.3782593474178927
2014_1160_1300,0.48447029464713043
2014_1160_1301,0.29331785138597183
2014_1160_1304,0.6905750348268843
2014_1160_1307,0.43794934909144756
2014_1160_1308,0.4096933152386291
2014_1160_1314,0.3947865674059642
2014_1160_1326,0.35578553261227225
2014_1160_1328,0.49986357092269057
2014_1160_1329,0.3515418678172656
2014_1160_1332,0.38145338741733303
2014_1160_1338,0.35523221877937433
2014_1160_1344,0.6263440535556687
2014_1160_1361,0.4372203173719255
2014_1160_1372,0.35253567880339465
2014_1160_1386,0.4705665918545248
2014_1160_1387,0.48234034789290153
2014_1160_1390,0.4894024361732855
2014_1160_1393,0.41731994324703026
2014_1160_1397,0.5264904047480604
2014_1160_1400,0.6110230915200153
2014_1160_1409,0.5428069824882759
2014_1160_1411,0.5431239489090403
2014_1160_1417,0.25966588229001314
2014_1160_1418,0.5434624854573277
2014_1160_1433,0.39371012168818764
2014_1160_1437,0.5334870942951013
2014_1160_1438,0.4324290791019321
2014_1160_1444,0.5408063992323284
2014_1160_1451,0.33454767886030135
2014_1160_1454,0.7402284809744119
2014_1160_1455,0.37414840644699654
2014_1160_1458,0.501923810577729
2014_1160_1459,0.646370023638032
2014_1160_1462,0.527030452804973
2014_1163_1166,0.43795713209370607
2014_1163_1173,0.5551677816734069
2014_1163_1174,0.545011349706407
2014_1163_1181,0.41981145750212395
2014_1163_1184,0.545432830033933
2014_1163_1196,0.4046133858541337
2014_1163_1203,0.5890747595472925
2014_1163_1211,0.3302935991290283
2014_1163_1217,0.4475380560861954
2014_1163_1234,0.4715459931872016
2014_1163_1235,0.4443156135944205
2014_1163_1242,0.3353753771736425
2014_1163_1243,0.6215650562001626
2014_1163_1246,0.45725766229171166
2014_1163_1257,0.47347423695017504
2014_1163_1264,0.7827247175654334
2014_1163_1269,0.5124357566422307
2014_1163_1272,0.31283721183123187
2014_1163_1273,0.550271908053892
2014_1163_1276,0.4734433807590819
2014_1163_1277,0.35580727779433224
2014_1163_1291,0.6741696020736433
2014_1163_1295,0.42532482735906996
2014_1163_1300,0.5121741507201769
2014_1163_1301,0.38283891280446736
2014_1163_1304,0.7480901593903967
2014_1163_1307,0.5399038659390336
2014_1163_1308,0.47579546333362327
2014_1163_1314,0.4798170258831835
2014_1163_1326,0.4176327764472393
2014_1163_1328,0.557786208185688
2014_1163_1329,0.43745255074858597
2014_1163_1332,0.43200656325252096
2014_1163_1338,0.4732759831015148
2014_1163_1344,0.7030171395443585
2014_1163_1361,0.5112451289536136
2014_1163_1372,0.4482635544001748
2014_1163_1386,0.546931955917736
2014_1163_1387,0.5217869599643139
2014_1163_1390,0.5577152931646254
2014_1163_1393,0.5041528710551195
2014_1163_1397,0.6035223501738631
2014_1163_1400,0.7168915965103172
2014_1163_1409,0.6205854688824936
2014_1163_1411,0.6310945546879742
2014_1163_1417,0.3289552421736793
2014_1163_1418,0.6280720980450402
2014_1163_1433,0.5378191309008605
2014_1163_1437,0.6159932934248777
2014_1163_1438,0.49914505618029065
2014_1163_1444,0.5970135407032036
2014_1163_1451,0.3976759647732832
2014_1163_1454,0.8086351166630639
2014_1163_1455,0.47567523302950504
2014_1163_1458,0.5980110745593282
2014_1163_1459,0.7347577211659482
2014_1163_1462,0.5825656498875532
2014_1166_1173,0.7000712909450573
2014_1166_1174,0.7074783374920558
2014_1166_1181,0.5816346850183578
2014_1166_1184,0.6186890880514455
2014_1166_1196,0.6000619546157954
2014_1166_1203,0.7074373848290608
2014_1166_1211,0.5223332352737875
2014_1166_1217,0.5970273637866559
2014_1166_1234,0.6422627530121627
2014_1166_1235,0.6118040877049578
2014_1166_1242,0.5092119582342184
2014_1166_1243,0.6841030139735637
2014_1166_1246,0.5895916483590882
2014_1166_1257,0.631106292309021
2014_1166_1264,0.852340077223222
2014_1166_1269,0.6661089505619147
2014_1166_1272,0.5466102556518234
2014_1166_1273,0.6850311250661476
2014_1166_1276,0.6328839494864209
2014_1166_1277,0.5837459994336746
2014_1166_1291,0.7834733094816829
2014_1166_1295,0.6049758310730836
2014_1166_1300,0.6628474521364701
2014_1166_1301,0.5740966898017589
2014_1166_1304,0.8259368220014255
2014_1166_1307,0.6834235207519693
2014_1166_1308,0.6116191302958155
2014_1166_1314,0.6589167162443885
2014_1166_1326,0.6189774721846906
2014_1166_1328,0.7049499107789566
2014_1166_1329,0.6284440649639286
2014_1166_1332,0.6211380673448107
2014_1166_1338,0.619462129893328
2014_1166_1344,0.7859632470870523
2014_1166_1361,0.6838756999404304
2014_1166_1372,0.6118667005690556
2014_1166_1386,0.6879689469011538
2014_1166_1387,0.6619416967748658
2014_1166_1390,0.6938733672559443
2014_1166_1393,0.6710921857718618
2014_1166_1397,0.7428255545667609
2014_1166_1400,0.7849586374018885
2014_1166_1409,0.7529958211360608
2014_1166_1411,0.7465161946493492
2014_1166_1417,0.5329563304451996
2014_1166_1418,0.7614126470260587
2014_1166_1433,0.6229369938741433
2014_1166_1437,0.71922936030583
2014_1166_1438,0.6305897671065821
2014_1166_1444,0.7290700182471714
2014_1166_1451,0.5824736774232144
2014_1166_1454,0.8432633326637313
2014_1166_1455,0.6644005336370467
2014_1166_1458,0.694133644087689
2014_1166_1459,0.805375801173008
2014_1166_1462,0.7017258032878281
2014_1173_1174,0.5206693744817351
2014_1173_1181,0.3833711129197514
2014_1173_1184,0.4714535473881841
2014_1173_1196,0.3893428275038923
2014_1173_1203,0.5316079805302307
2014_1173_1211,0.33076034525679654
2014_1173_1217,0.4005573026403988
2014_1173_1234,0.43631041475075655
2014_1173_1235,0.4275230997644603
2014_1173_1242,0.29221420723725877
2014_1173_1243,0.5621203117519549
2014_1173_1246,0.40539956056579673
2014_1173_1257,0.4025570771305118
2014_1173_1264,0.7413173821278882
2014_1173_1269,0.4750353533186173
2014_1173_1272,0.2846109471184037
2014_1173_1273,0.5016004630852299
2014_1173_1276,0.4521227441995374
2014_1173_1277,0.3487736630649208
2014_1173_1291,0.6407340073072175
2014_1173_1295,0.41005677143466496
2014_1173_1300,0.49201032296861863
2014_1173_1301,0.36167252799163335
2014_1173_1304,0.7360352606182455
2014_1173_1307,0.5018002804584775
2014_1173_1308,0.42114273410955455
2014_1173_1314,0.46438242282599634
2014_1173_1326,0.39864299022397487
2014_1173_1328,0.5405597352958729
2014_1173_1329,0.3930795923507161
2014_1173_1332,0.39176115260615607
2014_1173_1338,0.45862104068733506
2014_1173_1344,0.657960255523374
2014_1173_1361,0.45845386113398323
2014_1173_1372,0.43436283335037906
2014_1173_1386,0.4788761380242943
2014_1173_1387,0.48308249696580247
2014_1173_1390,0.5187608903051248
2014_1173_1393,0.43999053535921323
2014_1173_1397,0.5950276041949457
2014_1173_1400,0.668887972847097
2014_1173_1409,0.5885687508317999
2014_1173_1411,0.5882949138614363
2014_1173_1417,0.3077264482795519
2014_1173_1418,0.6043118468980332
2014_1173_1433,0.4565057806789089
2014_1173_1437,0.5638053576342891
2014_1173_1438,0.45630243533387577
2014_1173_1444,0.5778505832354607
2014_1173_1451,0.36640628680705395
2014_1173_1454,0.7729222722669656
2014_1173_1455,0.43382816887067277
2014_1173_1458,0.532925597234797
2014_1173_1459,0.7104542300778293
2014_1173_1462,0.5705988871797889
2014_1174_1181,0.34576352491824613
2014_1174_1184,0.42309125839392553
2014_1174_1196,0.35012416989857337
2014_1174_1203,0.5634327465701446
2014_1174_1211,0.28378243982916357
2014_1174_1217,0.44479355486026456
2014_1174_1234,0.4166665409002897
2014_1174_1235,0.39612161883147073
2014_1174_1242,0.2892183368525592
2014_1174_1243,0.5138417793822291
2014_1174_1246,0.4027951440123308
2014_1174_1257,0.42071634253799384
2014_1174_1264,0.758110101963862
2014_1174_1269,0.44412087610180995
2014_1174_1272,0.2799855256794958
2014_1174_1273,0.5208263124252759
2014_1174_1276,0.4085951310907602
2014_1174_1277,0.37500895740703005
2014_1174_1291,0.6303953850364475
2014_1174_1295,0.4361972129527576
2014_1174_1300,0.5359271814719171
2014_1174_1301,0.3404430693611352
2014_1174_1304,0.7238932175491367
2014_1174_1307,0.48200702817231483
2014_1174_1308,0.4662220125677248
2014_1174_1314,0.4324702627583652
2014_1174_1326,0.43143197207393347
2014_1174_1328,0.5510411669528649
2014_1174_1329,0.4315927208921335
2014_1174_1332,0.44323860276958776
2014_1174_1338,0.39207073925026936
2014_1174_1344,0.645219404810132
2014_1174_1361,0.508464567259021
2014_1174_1372,0.40049967317060076
2014_1174_1386,0.5208917518158366
2014_1174_1387,0.545487295350729
2014_1174_1390,0.5494008304480628
2014_1174_1393,0.4718884653619281
2014_1174_1397,0.5758782766113372
2014_1174_1400,0.6689934120327636
2014_1174_1409,0.591623336007635
2014_1174_1411,0.5881339939152535
2014_1174_1417,0.2967116763119609
2014_1174_1418,0.6104909548039114
2014_1174_1433,0.3827723181074325
2014_1174_1437,0.5836669853090047
2014_1174_1438,0.47655607846058157
2014_1174_1444,0.5813168827960655
2014_1174_1451,0.40160400640468213
2014_1174_1454,0.7819443378150066
2014_1174_1455,0.4434064577686595
2014_1174_1458,0.5471980253801504
2014_1174_1459,0.7179823359116753
2014_1174_1462,0.5594719280746984
2014_1181_1184,0.5873659693119957
2014_1181_1196,0.5108133900903914
2014_1181_1203,0.6594494211866142
2014_1181_1211,0.4188964858713883
2014_1181_1217,0.5484043086058542
2014_1181_1234,0.5711594901012519
2014_1181_1235,0.5420600229590973
2014_1181_1242,0.40148511807100895
2014_1181_1243,0.7311801348271542
2014_1181_1246,0.5259662402963148
2014_1181_1257,0.5705451391377946
2014_1181_1264,0.8341782535103043
2014_1181_1269,0.6204802012344525
2014_1181_1272,0.40851481287434055
2014_1181_1273,0.6698496081408466
2014_1181_1276,0.5769758027827331
2014_1181_1277,0.48385364702191075
2014_1181_1291,0.7764629507572169
2014_1181_1295,0.553413702139708
2014_1181_1300,0.6273426260534058
2014_1181_1301,0.5101577572084557
2014_1181_1304,0.8273903649715427
2014_1181_1307,0.6444227168471868
2014_1181_1308,0.5566737771530801
2014_1181_1314,0.5970707934515933
2014_1181_1326,0.5445675537766989
2014_1181_1328,0.6673422767945997
2014_1181_1329,0.5404530934011827
2014_1181_1332,0.5468590568368644
2014_1181_1338,0.5847169203820443
2014_1181_1344,0.7796994480671154
2014_1181_1361,0.6281079873607938
2014_1181_1372,0.561168351897954
2014_1181_1386,0.6486773793815082
2014_1181_1387,0.626395248909404
2014_1181_1390,0.66769445541675
2014_1181_1393,0.5934769703922309
2014_1181_1397,0.7273838868641006
2014_1181_1400,0.7655181097320398
2014_1181_1409,0.7157198674538412
2014_1181_1411,0.7194868768924592
2014_1181_1417,0.43122994911182816
2014_1181_1418,0.7438088065013742
2014_1181_1433,0.6203038005092204
2014_1181_1437,0.6894588474254354
2014_1181_1438,0.6026176018945798
2014_1181_1444,0.7052000775711789
2014_1181_1451,0.501006029956251
2014_1181_1454,0.849767549181516
2014_1181_1455,0.5856716732141676
2014_1181_1458,0.6816847805958886
2014_1181_1459,0.7928854634301633
2014_1181_1462,0.669095684026307
2014_1184_1196,0.4223476444835481
2014_1184_1203,0.5524005185977853
2014_1184_1211,0.3698455936079532
2014_1184_1217,0.44763587480358713
2014_1184_1234,0.5006344107343503
2014_1184_1235,0.4674297987958855
2014_1184_1242,0.343717705492607
2014_1184_1243,0.6055468354860064
2014_1184_1246,0.47079042377920977
2014_1184_1257,0.4580314833810604
2014_1184_1264,0.7305144942944152
2014_1184_1269,0.5491870549280211
2014_1184_1272,0.36130499630226753
2014_1184_1273,0.5465306684787844
2014_1184_1276,0.49765850715487137
2014_1184_1277,0.3993018391714637
2014_1184_1291,0.6984577657147046
2014_1184_1295,0.4823245578670514
2014_1184_1300,0.5335746222052323
2014_1184_1301,0.4092686989114949
2014_1184_1304,0.712987319572686
2014_1184_1307,0.5519836299830044
2014_1184_1308,0.464327032450256
2014_1184_1314,0.5135324711472229
2014_1184_1326,0.46797751166614704
2014_1184_1328,0.6037274625129208
2014_1184_1329,0.4663622983417381
2014_1184_1332,0.4681159472545321
2014_1184_1338,0.48375767415611626
2014_1184_1344,0.6750776339393368
2014_1184_1361,0.5291342820689384
2014_1184_1372,0.4605406615181297
2014_1184_1386,0.5466889508570638
2014_1184_1387,0.5096698940373551
2014_1184_1390,0.6013106762559303
2014_1184_1393,0.48316425105741695
2014_1184_1397,0.6265126122795508
2014_1184_1400,0.6737577375116163
2014_1184_1409,0.62095517302973
2014_1184_1411,0.6613896732346772
2014_1184_1417,0.3812332894258367
2014_1184_1418,0.605036256354794
2014_1184_1433,0.5152931666469596
2014_1184_1437,0.6088240065463408
2014_1184_1438,0.5160203156604645
2014_1184_1444,0.6189319158819809
2014_1184_1451,0.4391241894154022
2014_1184_1454,0.7394766956318339
2014_1184_1455,0.4895530664295501
2014_1184_1458,0.6075508926763847
2014_1184_1459,0.6769443830100035
2014_1184_1462,0.6036831667539219
2014_1196_1203,0.6734416147197714
2014_1196_1211,0.4322335903805634
2014_1196_1217,0.5601770439265346
2014_1196_1234,0.6335536078002568
2014_1196_1235,0.5486887880403574
2014_1196_1242,0.4321755604265861
2014_1196_1243,0.7387856200402836
2014_1196_1246,0.5339913285587988
2014_1196_1257,0.6038633119702957
2014_1196_1264,0.8460137317005139
2014_1196_1269,0.6674120962485282
2014_1196_1272,0.43076860488679436
2014_1196_1273,0.6995209760281905
2014_1196_1276,0.5673125195558151
2014_1196_1277,0.47394420396931686
2014_1196_1291,0.7865066280057984
2014_1196_1295,0.5562626622433544
2014_1196_1300,0.6260010765853423
2014_1196_1301,0.5165816809747669
2014_1196_1304,0.8141221156272669
2014_1196_1307,0.6883073787992303
2014_1196_1308,0.5524733535637493
2014_1196_1314,0.6008708568213202
2014_1196_1326,0.5411437543099262
2014_1196_1328,0.6922273775327921
2014_1196_1329,0.5801247559853122
2014_1196_1332,0.5895139532356184
2014_1196_1338,0.5776241844498974
2014_1196_1344,0.763811750714955
2014_1196_1361,0.6777408793036354
2014_1196_1372,0.5423333166650457
2014_1196_1386,0.683419576635128
2014_1196_1387,0.5913858148843312
2014_1196_1390,0.6997610520551928
2014_1196_1393,0.638289851936585
2014_1196_1397,0.750254807443284
2014_1196_1400,0.7806668099385807
2014_1196_1409,0.7408402870326771
2014_1196_1411,0.7430273600889048
2014_1196_1417,0.43667486894102975
2014_1196_1418,0.762565977246518
2014_1196_1433,0.5765969973754429
2014_1196_1437,0.68835460178406
2014_1196_1438,0.5966347789338684
2014_1196_1444,0.7031661726704999
2014_1196_1451,0.5378689886503226
2014_1196_1454,0.8351323346893013
2014_1196_1455,0.6143443863443141
2014_1196_1458,0.6992337086490824
2014_1196_1459,0.7992778555255933
